,Option Code,LAST,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theta,Vega,Volume.1,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,ASK,Exp,Strike
1414,SPY200629C165,0.0,0.9,0,<empty>,88.17%,11.83%,21.46%,0.02,-0.08,0.1,<empty>,0,0.08,0.0,155.35%,140.9,0.0,140.98,140.75,141.21,29 JUN 20,165
1415,SPY200629C170,0.0,0.9,0,<empty>,88.80%,11.20%,20.44%,0.02,-0.1,0.1,<empty>,0,0.095,0.0,145.83%,135.9,0.0,135.995,135.77,136.22,29 JUN 20,170
1416,SPY200629C175,0.0,0.9,0,<empty>,89.38%,10.62%,19.48%,0.02,-0.11,0.1,<empty>,0,0.105,0.0,136.81%,130.9,0.0,131.005,130.77,131.24,29 JUN 20,175
1417,SPY200629C180,0.0,0.91,0,<empty>,89.95%,10.05%,18.54%,0.02,-0.1,0.1,<empty>,0,0.1,0.0,128.14%,125.9,0.0,126.0,125.78,126.22,29 JUN 20,180
1418,SPY200629C185,0.0,0.91,0,<empty>,90.48%,9.52%,17.64%,0.02,-0.09,0.1,<empty>,0,0.09,0.0,119.89%,120.9,0.0,120.99,120.77,121.21,29 JUN 20,185
1419,SPY200629C190,0.0,0.91,0,<empty>,90.89%,9.11%,16.97%,0.02,-0.12,0.09,<empty>,0,0.115,0.0,112.44%,115.9,0.0,116.015,115.78,116.25,29 JUN 20,190
1420,SPY200629C195,0.0,0.92,0,<empty>,91.30%,8.70%,16.27%,0.02,-0.12,0.09,<empty>,0,0.12,0.0,105.18%,110.9,0.0,111.02,110.8,111.24,29 JUN 20,195
1421,SPY200629C200,0.0,0.92,0,<empty>,91.63%,8.37%,15.71%,0.02,-0.14,0.09,<empty>,0,0.14,0.0,98.45%,105.9,0.0,106.04,105.81,106.27,29 JUN 20,200
1422,SPY200629C205,0.0,0.92,0,<empty>,91.89%,8.11%,15.27%,0.02,-0.14,0.09,<empty>,0,0.17,0.0,92.17%,100.9,0.0,101.07,100.83,101.31,29 JUN 20,205
1423,SPY200629C210,0.0,0.92,0,<empty>,92.22%,7.78%,14.71%,0.02,-0.12,0.09,<empty>,0,0.165,0.0,85.85%,95.9,0.0,96.065,95.83,96.3,29 JUN 20,210
1424,SPY200629C215,0.0,0.93,0,<empty>,92.43%,7.57%,14.35%,0.02,-0.11,0.09,<empty>,0,0.185,0.0,80.09%,90.9,0.0,91.085,90.86,91.31,29 JUN 20,215
1425,SPY200629C220,0.0,0.93,0,<empty>,92.69%,7.31%,13.91%,0.03,-0.1,0.09,<empty>,0,0.18,0.0,74.33%,85.9,0.0,86.08,85.96,86.2,29 JUN 20,220
1426,SPY200629C225,0.0,0.93,0,<empty>,92.79%,7.21%,13.74%,0.03,-0.09,0.09,<empty>,0,0.205,0.0,69.18%,80.9,0.0,81.105,80.98,81.23,29 JUN 20,225
1427,SPY200629C230,0.0,0.93,0,<empty>,92.79%,7.21%,13.77%,0.03,-0.09,0.09,<empty>,0,0.245,0.0,64.46%,75.9,0.0,76.145,76.02,76.27,29 JUN 20,230
1428,SPY200629C235,0.0,0.94,0,<empty>,92.75%,7.25%,13.89%,0.04,-0.08,0.09,<empty>,0,0.28,0.0,59.92%,70.9,0.0,71.18,71.05,71.31,29 JUN 20,235
1429,SPY200629C240,0.0,0.94,0,<empty>,92.53%,7.47%,14.31%,0.04,-0.07,0.09,<empty>,0,0.335,0.0,55.83%,65.9,0.0,66.235,66.1,66.37,29 JUN 20,240
1430,SPY200629C245,0.0,0.94,0,<empty>,92.18%,7.82%,15.01%,0.05,-0.07,0.09,<empty>,0,0.4,0.0,52.04%,60.9,0.0,61.3,61.16,61.44,29 JUN 20,245
1431,SPY200629C250,0.0,0.93,0,<empty>,91.64%,8.36%,16.06%,0.06,-0.07,0.1,<empty>,169,0.48,0.0,48.57%,55.9,0.0,56.38,56.23,56.53,29 JUN 20,250
1432,SPY200629C255,0.0,0.93,0,<empty>,90.83%,9.17%,17.61%,0.07,-0.07,0.1,<empty>,0,0.585,0.0,45.44%,50.9,0.0,51.485,51.33,51.64,29 JUN 20,255
1433,SPY200629C260,44.51,0.92,<empty>,2,89.70%,10.30%,19.79%,0.08,-0.07,0.12,2,1,0.725,0.0,42.64%,45.9,0.0,46.625,46.46,46.79,29 JUN 20,260
1434,SPY200629C265,39.76,0.91,<empty>,1,88.15%,11.85%,22.76%,0.09,-0.08,0.13,1,1,0.915,0.0,40.13%,40.9,0.0,41.815,41.64,41.99,29 JUN 20,265
1435,SPY200629C270,0.0,0.89,0,<empty>,86.18%,13.82%,26.53%,0.11,-0.08,0.15,<empty>,0,1.155,0.01,37.74%,35.9,0.0,37.055,36.87,37.24,29 JUN 20,270
1436,SPY200629C273,0.0,0.88,0,<empty>,84.60%,15.40%,29.53%,0.11,-0.09,0.17,<empty>,0,1.365,0.01,36.57%,32.9,0.0,34.265,34.1,34.43,29 JUN 20,273
1437,SPY200629C274,0.0,0.87,0,<empty>,84.17%,15.83%,30.36%,0.12,-0.09,0.17,<empty>,0,1.41,0.01,36.00%,31.9,0.0,33.31,33.14,33.48,29 JUN 20,274
1438,SPY200629C275,0.0,0.87,0,<empty>,83.55%,16.45%,31.53%,0.12,-0.09,0.18,<empty>,2,1.495,0.01,35.64%,30.9,0.0,32.395,32.23,32.56,29 JUN 20,275
1439,SPY200629C276,0.0,0.86,0,<empty>,82.99%,17.01%,32.60%,0.12,-0.09,0.18,<empty>,0,1.565,0.01,35.17%,29.9,0.0,31.465,31.3,31.63,29 JUN 20,276
1440,SPY200629C277,0.0,0.86,0,<empty>,82.42%,17.58%,33.69%,0.12,-0.09,0.19,<empty>,0,1.635,0.01,34.69%,28.9,0.0,30.535,30.37,30.7,29 JUN 20,277
1441,SPY200629C278,0.0,0.85,0,<empty>,81.79%,18.21%,34.88%,0.12,-0.1,0.2,<empty>,0,1.715,0.01,34.24%,27.9,0.0,29.615,29.45,29.78,29 JUN 20,278
1442,SPY200629C279,0.0,0.85,0,<empty>,81.10%,18.90%,36.20%,0.12,-0.1,0.2,<empty>,0,1.81,0.01,33.85%,26.9,0.0,28.71,28.55,28.87,29 JUN 20,279
1443,SPY200629C280,27.19,0.84,-.33,7,80.41%,19.59%,37.51%,0.13,-0.1,0.21,7,21,1.9,0.01,33.41%,25.9,27.19,27.8,27.64,27.96,29 JUN 20,280
1444,SPY200629C281,0.0,0.83,0,<empty>,79.72%,20.28%,38.80%,0.13,-0.1,0.21,<empty>,0,1.985,0.01,32.93%,24.9,0.0,26.885,26.73,27.04,29 JUN 20,281
1445,SPY200629C282,24.7,0.82,+1.95,2,78.95%,21.05%,40.26%,0.13,-0.1,0.22,2,1,2.09,0.01,32.52%,23.9,24.7,25.99,25.83,26.15,29 JUN 20,282
1446,SPY200629C283,20.93,0.82,0,0,78.22%,21.78%,41.65%,0.13,-0.1,0.23,0,2,2.18,0.01,32.02%,22.9,0.0,25.08,24.92,25.24,29 JUN 20,283
1447,SPY200629C284,20.08,0.81,0,0,77.38%,22.62%,43.24%,0.13,-0.11,0.23,0,2,2.295,0.01,31.60%,21.9,0.0,24.195,24.04,24.35,29 JUN 20,284
1448,SPY200629C285,22.45,0.8,+4.92,5,76.47%,23.53%,44.95%,0.13,-0.11,0.24,5,5,2.425,0.01,31.22%,20.9,0.0,23.325,23.17,23.48,29 JUN 20,285
1449,SPY200629C286,0.0,0.79,0,<empty>,75.57%,24.43%,46.66%,0.13,-0.11,0.25,<empty>,0,2.55,0.01,30.80%,19.9,0.0,22.45,22.29,22.61,29 JUN 20,286
1450,SPY200629C287,0.0,0.78,0,<empty>,74.66%,25.34%,48.37%,0.13,-0.11,0.25,<empty>,515,2.67,0.01,30.32%,18.9,0.0,21.57,21.41,21.73,29 JUN 20,287
1451,SPY200629C288,19.83,0.77,+2.49,6,73.71%,26.29%,50.15%,0.13,-0.11,0.26,6,14,2.795,0.01,29.84%,17.9,19.83,20.695,20.66,20.73,29 JUN 20,288
1452,SPY200629C289,19.5,0.76,+4.62,2,72.66%,27.34%,52.12%,0.13,-0.11,0.26,2,135,2.945,0.01,29.43%,16.9,0.0,19.845,19.81,19.88,29 JUN 20,289
1453,SPY200629C290,16.54,0.75,0,0,71.58%,28.42%,54.15%,0.13,-0.12,0.27,0,537,3.1,0.01,29.01%,15.9,0.0,19.0,18.96,19.04,29 JUN 20,290
1454,SPY200629C291,13.0,0.74,-1.30,196,70.44%,29.56%,56.28%,0.13,-0.12,0.28,196,274,3.265,0.01,28.59%,14.9,0.0,18.165,18.13,18.2,29 JUN 20,291
1455,SPY200629C292,16.85,0.73,+1.08,41,69.28%,30.72%,58.45%,0.13,-0.12,0.28,41,345,3.43,0.01,28.14%,13.9,16.85,17.33,17.29,17.37,29 JUN 20,292
1456,SPY200629C293,13.05,0.71,0,0,68.04%,31.96%,60.77%,0.13,-0.12,0.29,0,305,3.615,0.01,27.72%,12.9,0.0,16.515,16.48,16.55,29 JUN 20,293
1457,SPY200629C294,14.31,0.7,0,0,66.75%,33.25%,63.16%,0.13,-0.12,0.3,0,1,3.805,0.02,27.29%,11.9,0.0,15.705,15.67,15.74,29 JUN 20,294
1458,SPY200629C295,14.8,0.69,+1.35,17,65.41%,34.59%,65.66%,0.13,-0.12,0.3,17,515,4.005,0.02,26.86%,10.9,14.8,14.905,14.87,14.94,29 JUN 20,295
1459,SPY200629C296,11.63,0.67,0,0,64.01%,35.99%,68.26%,0.13,-0.12,0.31,0,418,4.22,0.02,26.43%,9.9,0.0,14.12,14.08,14.16,29 JUN 20,296
1460,SPY200629C297,0.0,0.66,0,<empty>,62.54%,37.46%,70.97%,0.13,-0.12,0.31,<empty>,5,4.445,0.02,26.00%,8.9,0.0,13.345,13.31,13.38,29 JUN 20,297
1461,SPY200629C298,12.12,0.64,+.61,4,61.01%,38.99%,73.79%,0.13,-0.12,0.32,4,21,4.685,0.02,25.57%,7.9,12.14,12.585,12.55,12.62,29 JUN 20,298
1462,SPY200629C299,11.16,0.63,0,0,59.42%,40.58%,76.73%,0.13,-0.12,0.32,0,275,4.94,0.02,25.15%,6.9,0.0,11.84,11.8,11.88,29 JUN 20,299
1463,SPY200629C300,10.76,0.61,+.26,13,57.76%,42.24%,79.77%,0.12,-0.12,0.33,13,516,5.205,0.02,24.71%,5.9,10.76,11.105,11.07,11.14,29 JUN 20,300
1464,SPY200629C301,10.42,0.59,+.76,13,56.03%,43.97%,82.94%,0.12,-0.12,0.33,13,419,5.495,0.02,24.31%,4.9,10.42,10.395,10.36,10.43,29 JUN 20,301
1465,SPY200629C302,9.48,0.57,+.48,18,54.23%,45.77%,86.22%,0.12,-0.12,0.34,18,54,5.8,0.02,23.89%,3.9,9.48,9.7,9.66,9.74,29 JUN 20,302
1466,SPY200629C303,8.7,0.55,+.39,2,52.37%,47.63%,89.60%,0.12,-0.12,0.34,2,58,6.115,0.02,23.46%,2.9,8.7,9.015,8.98,9.05,29 JUN 20,303
1467,SPY200629C304,8.52,0.53,+.36,8,50.43%,49.57%,93.10%,0.11,-0.12,0.34,8,123,6.47,0.02,23.09%,1.9,8.52,8.37,8.33,8.41,29 JUN 20,304
1468,SPY200629C305,7.87,0.51,+.17,106,48.43%,51.57%,96.69%,0.11,-0.12,0.34,106,"1,028",6.825,0.02,22.66%,0.9,7.87,7.725,7.69,7.76,29 JUN 20,305
1469,SPY200629C306,7.0,0.49,+.86,18,46.37%,53.63%,99.54%,0.11,-0.12,0.34,18,399,7.11,0.02,22.26%,0.0,7.05,7.11,7.07,7.15,29 JUN 20,306
1470,SPY200629C307,6.18,0.47,+.08,2,44.26%,55.74%,94.86%,0.1,-0.11,0.34,2,430,6.525,0.02,21.88%,0.0,6.18,6.525,6.49,6.56,29 JUN 20,307
1471,SPY200629C308,6.0,0.45,+.90,9,42.09%,57.91%,90.10%,0.1,-0.11,0.34,9,360,5.965,0.02,21.52%,0.0,6.0,5.965,5.93,6.0,29 JUN 20,308
1472,SPY200629C309,5.25,0.42,+.31,6,39.88%,60.12%,85.25%,0.09,-0.11,0.34,6,875,5.425,0.02,21.14%,0.0,5.25,5.425,5.39,5.46,29 JUN 20,309
1473,SPY200629C310,4.91,0.4,+.18,64,37.63%,62.37%,80.33%,0.09,-0.11,0.33,64,629,4.91,0.02,20.77%,0.0,4.91,4.91,4.88,4.94,29 JUN 20,310
1474,SPY200629C311,4.45,0.38,+.77,17,35.37%,64.63%,75.41%,0.08,-0.1,0.33,17,378,4.435,0.02,20.44%,0.0,4.45,4.435,4.41,4.46,29 JUN 20,311
1475,SPY200629C312,3.8,0.35,+.46,13,33.08%,66.92%,70.43%,0.08,-0.1,0.32,13,687,3.975,0.02,20.08%,0.0,3.8,3.975,3.95,4.0,29 JUN 20,312
1476,SPY200629C313,3.18,0.33,-.09,11,30.80%,69.20%,65.48%,0.07,-0.1,0.31,11,952,3.55,0.02,19.75%,0.0,3.28,3.55,3.53,3.57,29 JUN 20,313
1477,SPY200629C314,3.19,0.3,+.56,5,28.53%,71.47%,60.58%,0.07,-0.09,0.3,5,368,3.155,0.02,19.43%,0.0,3.19,3.155,3.13,3.18,29 JUN 20,314
1478,SPY200629C315,2.77,0.28,-.03,231,26.30%,73.70%,55.77%,0.06,-0.09,0.29,231,"1,011",2.79,0.02,19.13%,0.0,2.77,2.79,2.77,2.81,29 JUN 20,315
1479,SPY200629C316,2.32,0.26,+.26,2,24.13%,75.87%,51.10%,0.06,-0.08,0.28,2,999,2.46,0.02,18.86%,0.0,2.32,2.46,2.44,2.48,29 JUN 20,316
1480,SPY200629C317,2.13,0.24,-.01,14,22.03%,77.97%,46.59%,0.05,-0.08,0.27,14,"1,207",2.16,0.02,18.61%,0.0,2.13,2.16,2.14,2.18,29 JUN 20,317
1481,SPY200629C318,1.67,0.21,-.10,6,20.02%,79.98%,42.28%,0.05,-0.07,0.25,6,280,1.89,0.02,18.38%,0.0,1.81,1.89,1.87,1.91,29 JUN 20,318
1482,SPY200629C319,1.64,0.19,+.06,14,18.12%,81.88%,38.22%,0.05,-0.07,0.24,14,125,1.65,0.02,18.18%,0.0,1.64,1.65,1.63,1.67,29 JUN 20,319
1483,SPY200629C320,1.42,0.18,+.16,17,16.29%,83.71%,34.33%,0.04,-0.06,0.22,17,"1,039",1.43,0.02,17.97%,0.0,1.42,1.43,1.41,1.45,29 JUN 20,320
1484,SPY200629C321,1.15,0.16,-.03,10,14.61%,85.39%,30.74%,0.04,-0.06,0.21,10,2,1.24,0.02,17.81%,0.0,1.15,1.24,1.22,1.26,29 JUN 20,321
1485,SPY200629C322,1.04,0.14,-.06,6,13.10%,86.90%,27.53%,0.03,-0.05,0.19,6,5,1.08,0.01,17.70%,0.0,1.04,1.08,1.06,1.1,29 JUN 20,322
1486,SPY200629C323,0.87,0.13,+.04,8,11.64%,88.36%,24.44%,0.03,-0.05,0.18,8,8,0.93,0.01,17.56%,0.0,0.88,0.93,0.91,0.95,29 JUN 20,323
1487,SPY200629C324,0.74,0.11,+.14,15,10.36%,89.64%,21.72%,0.03,-0.05,0.17,15,20,0.805,0.01,17.47%,0.0,0.74,0.805,0.79,0.82,29 JUN 20,324
1488,SPY200629C325,0.71,0.1,+.03,61,9.18%,90.82%,19.23%,0.02,-0.04,0.15,61,467,0.695,0.01,17.40%,0.0,0.72,0.695,0.68,0.71,29 JUN 20,325
1489,SPY200629C326,0.57,0.09,+.14,2,8.12%,91.88%,16.99%,0.02,-0.04,0.14,2,2,0.6,0.01,17.34%,0.0,0.57,0.6,0.58,0.62,29 JUN 20,326
1490,SPY200629C327,0.51,0.08,<empty>,3,7.14%,92.86%,14.94%,0.02,-0.03,0.13,3,0,0.515,0.01,17.27%,0.0,0.51,0.515,0.5,0.53,29 JUN 20,327
1491,SPY200629C328,0.44,0.07,<empty>,2,6.35%,93.65%,13.26%,0.02,-0.03,0.12,2,0,0.45,0.01,17.29%,0.0,0.44,0.45,0.44,0.46,29 JUN 20,328
1492,SPY200629C329,0.0,0.06,0,<empty>,5.61%,94.39%,11.70%,0.01,-0.03,0.11,<empty>,0,0.39,0.01,17.29%,0.0,0.0,0.39,0.38,0.4,29 JUN 20,329
1493,SPY200629C330,0.31,0.05,+.01,1,4.96%,95.04%,10.35%,0.01,-0.03,0.1,1,335,0.34,0.01,17.32%,0.0,0.31,0.34,0.33,0.35,29 JUN 20,330
1494,SPY200629C331,0.0,0.05,0,<empty>,4.38%,95.62%,9.12%,0.01,-0.02,0.09,<empty>,0,0.295,0.01,17.34%,0.0,0.0,0.295,0.28,0.31,29 JUN 20,331
1495,SPY200629C332,0.24,0.04,<empty>,6,3.90%,96.10%,8.11%,0.01,-0.02,0.08,6,0,0.26,0.01,17.42%,0.0,0.25,0.26,0.25,0.27,29 JUN 20,332
1496,SPY200629C333,0.0,0.04,0,<empty>,3.48%,96.52%,7.23%,0.01,-0.02,0.07,<empty>,0,0.23,0.01,17.51%,0.0,0.0,0.23,0.22,0.24,29 JUN 20,333
1497,SPY200629C335,0.17,0.03,+.01,28,2.71%,97.29%,5.63%,0.01,-0.02,0.06,28,140,0.175,0.0,17.61%,0.0,0.18,0.175,0.17,0.18,29 JUN 20,335
1498,SPY200629C340,0.1,0.02,+.01,1,1.58%,98.42%,3.27%,0.0,-0.01,0.04,1,116,0.1,0.0,18.23%,0.0,0.1,0.1,0.09,0.11,29 JUN 20,340
1499,SPY200629C345,0.08,0.01,0,0,1.01%,98.99%,2.09%,0.0,-0.01,0.03,0,6,0.065,0.0,19.13%,0.0,0.0,0.065,0.06,0.07,29 JUN 20,345
1500,SPY200629C350,0.03,0.01,-.03,1,0.56%,99.44%,1.14%,0.0,0.0,0.02,1,14,0.035,0.0,19.51%,0.0,0.03,0.035,0.03,0.04,29 JUN 20,350
1501,SPY200629C355,0.03,0.01,-.02,3,0.45%,99.55%,0.92%,0.0,0.0,0.01,3,9,0.03,0.0,20.90%,0.0,0.03,0.03,0.02,0.04,29 JUN 20,355
1502,SPY200629C360,0.0,0.0,0,<empty>,0.36%,99.64%,0.74%,0.0,0.0,0.01,<empty>,0,0.025,0.0,22.21%,0.0,0.0,0.025,0.02,0.03,29 JUN 20,360
1503,SPY200629C365,0.03,0.0,<empty>,6,0.28%,99.72%,0.57%,0.0,0.0,0.01,6,0,0.02,0.0,23.31%,0.0,0.03,0.02,0.01,0.03,29 JUN 20,365
1504,SPY200630C130,156.09,0.87,+12.35,2,81.50%,18.50%,31.73%,0.01,-0.07,0.1,2,3,0.07,0.0,239.81%,175.9,0.0,175.97,175.74,176.2,30 JUN 20,130
1505,SPY200630C135,151.07,0.88,+12.24,1,82.73%,17.27%,29.91%,0.01,-0.07,0.1,1,1,0.07,0.0,224.59%,170.9,0.0,170.97,170.74,171.2,30 JUN 20,135
1506,SPY200630C140,146.09,0.88,+12.21,1,83.84%,16.16%,28.24%,0.02,-0.07,0.1,1,5,0.075,0.0,210.52%,165.9,0.0,165.975,165.74,166.21,30 JUN 20,140
1507,SPY200630C145,137.38,0.88,<empty>,20,84.87%,15.13%,26.67%,0.02,-0.07,0.1,20,20,0.075,0.0,197.37%,160.9,0.0,160.975,160.74,161.21,30 JUN 20,145
1508,SPY200630C150,132.4,0.89,<empty>,50,85.79%,14.21%,25.24%,0.02,-0.08,0.1,50,56,0.08,0.0,185.14%,155.9,0.0,155.98,155.75,156.21,30 JUN 20,150
1509,SPY200630C155,127.47,0.89,<empty>,30,86.65%,13.35%,23.89%,0.02,-0.08,0.1,30,50,0.08,0.0,173.66%,150.9,0.0,150.98,150.75,151.21,30 JUN 20,155
1510,SPY200630C160,134.88,0.89,+35.75,1,87.42%,12.58%,22.68%,0.02,-0.09,0.1,1,50,0.09,0.0,163.00%,145.9,0.0,145.99,145.77,146.21,30 JUN 20,160
1511,SPY200630C165,117.16,0.9,<empty>,10,88.19%,11.81%,21.43%,0.02,-0.07,0.1,10,40,0.065,0.0,152.64%,140.9,0.0,140.965,140.74,141.19,30 JUN 20,165
1512,SPY200630C170,112.13,0.9,<empty>,30,88.80%,11.20%,20.45%,0.02,-0.09,0.1,30,31,0.09,0.0,143.38%,135.9,0.0,135.99,135.77,136.21,30 JUN 20,170
1513,SPY200630C175,108.12,0.9,<empty>,36,89.39%,10.61%,19.47%,0.02,-0.1,0.1,36,36,0.095,0.0,134.46%,130.9,0.0,130.995,130.77,131.22,30 JUN 20,175
1514,SPY200630C180,102.7,0.91,+25.65,40,89.89%,10.11%,18.65%,0.02,-0.12,0.1,40,47,0.12,0.0,126.25%,125.9,0.0,126.02,125.8,126.24,30 JUN 20,180
1515,SPY200630C185,98.39,0.91,+52.00,56,90.37%,9.63%,17.85%,0.02,-0.13,0.1,56,394,0.13,0.0,118.34%,120.9,0.0,121.03,120.81,121.25,30 JUN 20,185
1516,SPY200630C190,96.16,0.91,-3.79,2,90.85%,9.15%,17.04%,0.02,-0.13,0.1,2,757,0.125,0.0,110.71%,115.9,0.0,116.025,115.8,116.25,30 JUN 20,190
1517,SPY200630C195,88.66,0.92,<empty>,40,91.24%,8.76%,16.37%,0.02,-0.14,0.1,40,45,0.135,0.0,103.63%,110.9,0.0,111.035,110.81,111.26,30 JUN 20,195
1518,SPY200630C199,35.44,0.92,-77.36,1,91.50%,8.50%,15.94%,0.02,-0.15,0.09,1,3,0.155,0.0,98.35%,106.9,0.0,107.055,106.84,107.27,30 JUN 20,199
1519,SPY200630C200,104.94,0.92,+1.00,2,91.60%,8.40%,15.76%,0.02,-0.14,0.09,2,257,0.145,0.0,96.91%,105.9,104.94,106.045,105.82,106.27,30 JUN 20,200
1520,SPY200630C201,59.92,0.92,<empty>,56,91.63%,8.37%,15.72%,0.02,-0.14,0.09,56,56,0.16,0.0,95.74%,104.9,0.0,105.06,104.84,105.28,30 JUN 20,201
1521,SPY200630C202,59.55,0.92,<empty>,65,91.70%,8.30%,15.60%,0.02,-0.14,0.09,65,230,0.16,0.0,94.43%,103.9,0.0,104.06,103.84,104.28,30 JUN 20,202
1522,SPY200630C203,0.0,0.92,0,<empty>,91.80%,8.20%,15.42%,0.02,-0.14,0.09,<empty>,393,0.15,0.0,93.02%,102.9,0.0,103.05,102.83,103.27,30 JUN 20,203
1523,SPY200630C204,0.0,0.92,0,<empty>,91.85%,8.15%,15.33%,0.02,-0.13,0.09,<empty>,0,0.155,0.0,91.79%,101.9,0.0,102.055,101.84,102.27,30 JUN 20,204
1524,SPY200630C205,91.4,0.92,+1.20,155,91.89%,8.11%,15.27%,0.02,-0.13,0.09,155,963,0.165,0.0,90.63%,100.9,0.0,101.065,100.84,101.29,30 JUN 20,205
1525,SPY200630C206,79.17,0.92,+23.42,8,91.92%,8.08%,15.22%,0.02,-0.13,0.09,8,266,0.175,0.0,89.48%,99.9,0.0,100.075,99.86,100.29,30 JUN 20,206
1526,SPY200630C207,87.21,0.92,<empty>,1,92.05%,7.95%,15.00%,0.02,-0.13,0.09,1,507,0.155,0.0,88.02%,98.9,0.0,99.055,98.84,99.27,30 JUN 20,207
1527,SPY200630C208,0.0,0.92,0,<empty>,92.03%,7.97%,15.03%,0.02,-0.13,0.09,<empty>,0,0.18,0.0,87.05%,97.9,0.0,98.08,97.86,98.3,30 JUN 20,208
1528,SPY200630C209,72.85,0.92,<empty>,1,92.09%,7.91%,14.93%,0.02,-0.12,0.09,1,1,0.18,0.0,85.83%,96.9,0.0,97.08,96.85,97.31,30 JUN 20,209
1529,SPY200630C210,85.03,0.92,+20.63,3,92.15%,7.85%,14.83%,0.02,-0.12,0.09,3,398,0.18,0.0,84.62%,95.9,0.0,96.08,95.85,96.31,30 JUN 20,210
1530,SPY200630C211,44.94,0.92,+1.43,99,92.18%,7.82%,14.79%,0.02,-0.12,0.09,99,199,0.19,0.0,83.53%,94.9,0.0,95.09,94.87,95.31,30 JUN 20,211
1531,SPY200630C212,0.0,0.93,0,<empty>,92.27%,7.73%,14.63%,0.02,-0.12,0.09,<empty>,110,0.18,0.0,82.23%,93.9,0.0,94.08,93.86,94.3,30 JUN 20,212
1532,SPY200630C213,43.19,0.93,-10.53,99,92.27%,7.73%,14.63%,0.02,-0.11,0.09,99,110,0.195,0.0,81.22%,92.9,0.0,93.095,92.88,93.31,30 JUN 20,213
1533,SPY200630C214,43.55,0.93,<empty>,99,92.34%,7.66%,14.51%,0.03,-0.11,0.09,99,99,0.19,0.0,80.01%,91.9,0.0,92.09,91.87,92.31,30 JUN 20,214
1534,SPY200630C215,61.3,0.93,-.05,1,92.43%,7.57%,14.36%,0.02,-0.11,0.09,1,693,0.18,0.0,78.74%,90.9,0.0,91.08,90.87,91.29,30 JUN 20,215
1535,SPY200630C216,71.75,0.93,-1.45,20,92.41%,7.59%,14.40%,0.03,-0.11,0.09,20,120,0.2,0.0,77.82%,89.9,0.0,90.1,89.88,90.32,30 JUN 20,216
1536,SPY200630C217,40.92,0.93,-3.87,99,92.68%,7.32%,13.90%,0.02,-0.1,0.09,99,198,0.135,0.0,75.97%,88.9,0.0,89.035,88.88,89.19,30 JUN 20,217
1537,SPY200630C218,52.53,0.93,+10.78,4,92.71%,7.29%,13.85%,0.02,-0.1,0.09,4,100,0.14,0.0,74.90%,87.9,0.0,88.04,87.89,88.19,30 JUN 20,218
1538,SPY200630C219,81.54,0.93,+3.18,5,92.74%,7.26%,13.80%,0.02,-0.1,0.09,5,234,0.145,0.0,73.85%,86.9,0.0,87.045,86.9,87.19,30 JUN 20,219
1539,SPY200630C220,80.57,0.93,-1.11,5,92.73%,7.27%,13.82%,0.03,-0.1,0.09,5,773,0.16,0.0,72.91%,85.9,0.0,86.06,85.92,86.2,30 JUN 20,220
1540,SPY200630C221,66.21,0.93,+4.64,5,92.80%,7.20%,13.71%,0.03,-0.1,0.09,5,101,0.155,0.0,71.77%,84.9,0.0,85.055,84.91,85.2,30 JUN 20,221
1541,SPY200630C222,56.15,0.93,+19.31,43,92.80%,7.20%,13.70%,0.03,-0.09,0.09,43,77,0.165,0.0,70.80%,83.9,0.0,84.065,83.92,84.21,30 JUN 20,222
1542,SPY200630C223,43.92,0.93,+12.61,1,92.81%,7.19%,13.70%,0.03,-0.09,0.09,1,4,0.175,0.0,69.84%,82.9,0.0,83.075,82.92,83.23,30 JUN 20,223
1543,SPY200630C224,64.94,0.93,+34.75,2,92.60%,7.40%,14.08%,0.03,-0.09,0.09,2,36,0.24,0.0,69.52%,81.9,0.0,82.14,81.94,82.34,30 JUN 20,224
1544,SPY200630C225,76.29,0.93,+7.28,6,92.81%,7.19%,13.71%,0.03,-0.09,0.09,6,413,0.195,0.0,67.96%,80.9,0.0,81.095,80.95,81.24,30 JUN 20,225
1545,SPY200630C226,63.46,0.93,+.31,4,92.84%,7.16%,13.65%,0.03,-0.09,0.09,4,279,0.195,0.0,66.92%,79.9,0.0,80.095,79.95,80.24,30 JUN 20,226
1546,SPY200630C227,62.09,0.93,-.34,4,92.84%,7.16%,13.66%,0.03,-0.09,0.09,4,310,0.205,0.0,66.01%,78.9,0.0,79.105,78.95,79.26,30 JUN 20,227
1547,SPY200630C228,68.37,0.93,+.56,15,92.83%,7.17%,13.69%,0.03,-0.09,0.09,15,520,0.215,0.0,65.11%,77.9,0.0,78.115,77.96,78.27,30 JUN 20,228
1548,SPY200630C229,68.33,0.93,+8.23,20,92.86%,7.14%,13.63%,0.03,-0.08,0.09,20,454,0.215,0.0,64.09%,76.9,0.0,77.115,76.97,77.26,30 JUN 20,229
1549,SPY200630C230,74.65,0.94,+3.34,100,92.83%,7.17%,13.70%,0.03,-0.08,0.09,100,"1,783",0.23,0.0,63.26%,75.9,74.65,76.13,75.98,76.28,30 JUN 20,230
