,Option Code,LAST,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theta,Vega,Volume.1,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,ASK,Unnamed: 22,Unnamed: 23,Exp,Strike
1228,SPY200925C205,0.0,0,<empty>,90.07%,9.93%,18.33%,0.02,-0.08,0.1,<empty>,0,0.075,0.0,139.00%,145.51,145.38,145.79,,,25 SEP 20,205
1229,SPY200925C210,0.0,0,<empty>,90.51%,9.49%,17.59%,0.02,-0.08,0.1,<empty>,0,0.085,0.0,131.32%,140.51,140.39,140.8,,,25 SEP 20,210
1230,SPY200925C215,0.0,0,<empty>,90.90%,9.10%,16.94%,0.02,-0.11,0.1,<empty>,0,0.105,0.0,124.10%,135.51,135.42,135.81,,,25 SEP 20,215
1231,SPY200925C220,0.0,0,<empty>,91.32%,8.68%,16.22%,0.02,-0.09,0.1,<empty>,0,0.095,0.0,116.92%,130.51,130.4,130.81,,,25 SEP 20,220
1232,SPY200925C225,0.0,0,<empty>,91.66%,8.34%,15.63%,0.02,-0.1,0.1,<empty>,0,0.105,0.0,110.26%,125.51,125.41,125.82,,,25 SEP 20,225
1233,SPY200925C230,0.0,0,<empty>,91.97%,8.03%,15.11%,0.02,-0.12,0.1,<empty>,0,0.12,0.0,103.96%,120.51,120.43,120.83,,,25 SEP 20,230
1234,SPY200925C235,0.0,0,<empty>,92.31%,7.69%,14.52%,0.02,-0.11,0.1,<empty>,0,0.11,0.0,97.67%,115.51,115.44,115.8,,,25 SEP 20,235
1235,SPY200925C240,0.0,0,<empty>,92.31%,7.69%,14.55%,0.02,-0.17,0.1,<empty>,0,0.22,0.0,92.86%,110.51,110.54,110.92,,,25 SEP 20,240
1236,SPY200925C245,0.0,0,<empty>,92.54%,7.46%,14.15%,0.02,-0.16,0.1,<empty>,0,0.225,0.0,87.25%,105.51,105.55,105.92,,,25 SEP 20,245
1237,SPY200925C250,0.0,0,<empty>,92.96%,7.04%,13.40%,0.02,-0.14,0.1,<empty>,0,0.16,0.0,81.13%,100.51,100.48,100.86,,,25 SEP 20,250
1238,SPY200925C255,0.0,0,<empty>,93.03%,6.97%,13.30%,0.03,-0.13,0.09,<empty>,0,0.205,0.0,76.39%,95.51,95.53,95.9,,,25 SEP 20,255
1239,SPY200925C260,74.19,<empty>,2,93.09%,6.91%,13.20%,0.03,-0.12,0.09,2,2,0.24,0.0,71.75%,90.51,90.56,90.94,,,25 SEP 20,260
1240,SPY200925C265,0.0,0,<empty>,92.92%,7.08%,13.55%,0.03,-0.12,0.1,<empty>,0,0.33,0.0,67.89%,85.51,85.66,86.02,,,25 SEP 20,265
1241,SPY200925C270,0.0,0,<empty>,93.14%,6.86%,13.16%,0.03,-0.11,0.09,<empty>,0,0.295,0.0,62.91%,80.51,80.61,81.0,,,25 SEP 20,270
1242,SPY200925C275,0.0,0,<empty>,93.09%,6.91%,13.28%,0.04,-0.1,0.09,<empty>,0,0.325,0.0,58.79%,75.51,75.65,76.02,,,25 SEP 20,275
1243,SPY200925C280,68.79,+10.17,48,92.54%,7.46%,14.34%,0.05,-0.1,0.1,48,132,0.46,0.0,55.94%,70.51,70.79,71.15,,,25 SEP 20,280
1244,SPY200925C285,50.8,<empty>,2,92.43%,7.57%,14.58%,0.05,-0.09,0.1,2,0,0.47,0.0,51.93%,65.51,65.79,66.17,,,25 SEP 20,285
1245,SPY200925C290,61.02,+12.78,7,92.16%,7.84%,15.12%,0.06,-0.08,0.1,7,7,0.5,0.0,48.26%,60.51,60.83,61.19,,,25 SEP 20,290
1246,SPY200925C295,55.83,0,0,91.18%,8.82%,17.00%,0.07,-0.09,0.11,0,9,0.66,0.0,45.92%,55.51,55.99,56.35,,,25 SEP 20,295
1247,SPY200925C299,0.0,0,<empty>,90.72%,9.28%,17.90%,0.08,-0.08,0.12,<empty>,0,0.7,0.0,43.25%,51.51,52.02,52.4,,,25 SEP 20,299
1248,SPY200925C300,50.24,+1.84,2,90.54%,9.46%,18.24%,0.08,-0.08,0.12,2,71,0.72,0.0,42.67%,50.51,51.05,51.41,,,25 SEP 20,300
1249,SPY200925C301,49.66,0,0,90.18%,9.82%,18.95%,0.08,-0.09,0.12,0,13,0.78,0.0,42.42%,49.51,50.11,50.47,,,25 SEP 20,301
1250,SPY200925C302,38.6,<empty>,5,89.92%,10.08%,19.44%,0.09,-0.09,0.13,5,8,0.815,0.0,41.96%,48.51,49.14,49.51,,,25 SEP 20,302
1251,SPY200925C303,0.0,0,<empty>,89.70%,10.30%,19.86%,0.09,-0.09,0.13,<empty>,30,0.84,0.0,41.41%,47.51,48.18,48.52,,,25 SEP 20,303
1252,SPY200925C304,47.18,+12.24,19,89.81%,10.19%,19.66%,0.09,-0.09,0.13,19,52,0.795,0.0,40.32%,46.51,47.11,47.5,,,25 SEP 20,304
1253,SPY200925C305,33.38,<empty>,2,89.68%,10.32%,19.92%,0.09,-0.08,0.13,2,56,0.8,0.0,39.62%,45.51,46.13,46.49,,,25 SEP 20,305
1254,SPY200925C306,0.0,0,<empty>,89.34%,10.66%,20.56%,0.09,-0.09,0.13,<empty>,74,0.845,0.0,39.23%,44.51,45.19,45.52,,,25 SEP 20,306
1255,SPY200925C307,32.7,+.51,8,89.15%,10.85%,20.94%,0.09,-0.09,0.14,8,97,0.86,0.0,38.60%,43.51,44.19,44.55,,,25 SEP 20,307
1256,SPY200925C308,0.0,0,<empty>,88.92%,11.08%,21.38%,0.09,-0.09,0.14,<empty>,118,0.88,0.0,38.01%,42.51,43.21,43.57,,,25 SEP 20,308
1257,SPY200925C309,31.15,+.34,1,88.62%,11.38%,21.96%,0.1,-0.09,0.14,1,161,0.915,0.0,37.53%,41.51,42.25,42.6,,,25 SEP 20,309
1258,SPY200925C310,41.63,0,0,88.33%,11.67%,22.52%,0.1,-0.09,0.14,0,141,0.945,0.01,37.01%,40.51,41.28,41.63,,,25 SEP 20,310
1259,SPY200925C311,32.95,+1.05,1,87.91%,12.09%,23.31%,0.1,-0.09,0.15,1,157,1.0,0.01,36.64%,39.51,40.32,40.7,,,25 SEP 20,311
1260,SPY200925C312,28.4,-.43,37,87.66%,12.34%,23.81%,0.1,-0.09,0.15,37,158,1.02,0.01,36.04%,38.51,39.35,39.71,,,25 SEP 20,312
1261,SPY200925C313,28.07,+.08,8,87.34%,12.66%,24.41%,0.11,-0.09,0.16,8,105,1.05,0.01,35.49%,37.51,38.38,38.74,,,25 SEP 20,313
1262,SPY200925C314,27.43,+1.70,8,86.26%,13.74%,26.48%,0.11,-0.1,0.17,8,28,1.25,0.01,35.98%,36.51,37.58,37.94,,,25 SEP 20,314
1263,SPY200925C315,35.6,+1.69,1,86.55%,13.45%,25.93%,0.11,-0.09,0.16,1,90,1.14,0.01,34.56%,35.51,36.49,36.81,,,25 SEP 20,315
1264,SPY200925C316,0.0,0,<empty>,86.05%,13.95%,26.89%,0.11,-0.1,0.17,<empty>,26,1.205,0.01,34.20%,34.51,35.53,35.9,,,25 SEP 20,316
1265,SPY200925C317,34.75,+.74,19,85.72%,14.28%,27.52%,0.11,-0.1,0.17,19,37,1.23,0.01,33.59%,33.51,34.58,34.9,,,25 SEP 20,317
1266,SPY200925C318,32.77,0,0,84.96%,15.04%,28.98%,0.12,-0.1,0.18,0,33,1.35,0.01,33.51%,32.51,33.7,34.02,,,25 SEP 20,318
1267,SPY200925C319,25.72,+2.57,8,84.91%,15.09%,29.07%,0.12,-0.1,0.18,8,21,1.305,0.01,32.50%,31.51,32.65,32.98,,,25 SEP 20,319
1268,SPY200925C320,32.15,+.15,15,84.05%,15.95%,30.73%,0.12,-0.1,0.19,15,72,1.445,0.01,32.49%,30.51,31.88,32.03,,,25 SEP 20,320
1269,SPY200925C321,31.18,+.09,5,83.62%,16.38%,31.54%,0.12,-0.1,0.19,5,52,1.48,0.01,31.89%,29.51,30.92,31.06,,,25 SEP 20,321
1270,SPY200925C322,30.26,+.45,5,82.98%,17.02%,32.77%,0.12,-0.1,0.2,5,76,1.565,0.01,31.54%,28.51,30.02,30.13,,,25 SEP 20,322
1271,SPY200925C323,29.32,+.46,5,82.69%,17.31%,33.32%,0.12,-0.1,0.2,5,37,1.56,0.01,30.73%,27.51,29.01,29.13,,,25 SEP 20,323
1272,SPY200925C324,28.75,+.51,9,81.89%,18.11%,34.84%,0.13,-0.11,0.21,9,40,1.675,0.01,30.49%,26.51,28.12,28.25,,,25 SEP 20,324
1273,SPY200925C325,27.51,-.33,2,81.53%,18.47%,35.54%,0.13,-0.11,0.22,2,47,1.68,0.01,29.71%,25.51,27.13,27.25,,,25 SEP 20,325
1274,SPY200925C326,25.21,+4.00,5,80.70%,19.30%,37.11%,0.13,-0.11,0.22,5,230,1.795,0.01,29.43%,24.51,26.24,26.37,,,25 SEP 20,326
1275,SPY200925C327,25.94,0,0,80.00%,20.00%,38.45%,0.13,-0.11,0.23,0,84,1.875,0.01,28.97%,23.51,25.33,25.44,,,25 SEP 20,327
1276,SPY200925C328,24.75,+1.27,25,79.05%,20.95%,40.26%,0.13,-0.11,0.24,25,302,2.015,0.01,28.75%,22.51,24.46,24.59,,,25 SEP 20,328
1277,SPY200925C329,23.82,+1.18,15,78.24%,21.76%,41.80%,0.13,-0.12,0.24,15,"1,562",2.115,0.01,28.32%,21.51,23.57,23.68,,,25 SEP 20,329
1278,SPY200925C330,23.09,+.98,51,78.06%,21.94%,42.13%,0.13,-0.11,0.25,51,844,2.035,0.01,27.15%,20.51,22.5,22.59,,,25 SEP 20,330
1279,SPY200925C331,22.18,+1.32,20,76.61%,23.39%,44.89%,0.13,-0.12,0.26,20,"1,254",2.3,0.01,27.35%,19.51,21.76,21.86,,,25 SEP 20,331
1280,SPY200925C332,21.01,+.34,5,75.67%,24.33%,46.66%,0.13,-0.12,0.26,5,"1,196",2.415,0.01,26.92%,18.51,20.88,20.97,,,25 SEP 20,332
1281,SPY200925C333,20.52,+.61,18,74.80%,25.20%,48.31%,0.13,-0.12,0.27,18,"1,317",2.505,0.01,26.37%,17.51,19.96,20.07,,,25 SEP 20,333
1282,SPY200925C334,19.34,+.56,5,74.04%,25.96%,49.74%,0.13,-0.12,0.28,5,"1,280",2.55,0.01,25.64%,16.51,19.01,19.11,,,25 SEP 20,334
1283,SPY200925C335,17.55,0,0,72.97%,27.03%,51.77%,0.13,-0.12,0.28,0,"1,823",2.68,0.01,25.19%,15.51,18.14,18.24,,,25 SEP 20,335
1284,SPY200925C336,17.86,+1.14,2,71.84%,28.16%,53.88%,0.13,-0.12,0.29,2,"2,287",2.815,0.01,24.73%,14.51,17.28,17.37,,,25 SEP 20,336
1285,SPY200925C337,16.99,+.59,2,70.91%,29.09%,55.63%,0.13,-0.12,0.3,2,"1,761",2.875,0.02,24.00%,13.51,16.34,16.43,,,25 SEP 20,337
1286,SPY200925C338,16.08,+.68,6,69.39%,30.61%,58.49%,0.13,-0.12,0.3,6,"1,588",3.12,0.02,23.85%,12.51,15.59,15.67,,,25 SEP 20,338
1287,SPY200925C339,15.0,+.55,18,68.18%,31.82%,60.74%,0.13,-0.12,0.31,18,"2,493",3.24,0.02,23.26%,11.51,14.71,14.79,,,25 SEP 20,339
1288,SPY200925C340,13.3,-.31,1,66.47%,33.53%,63.95%,0.13,-0.13,0.32,1,"1,771",3.545,0.02,23.22%,10.51,14.0,14.11,,,25 SEP 20,340
1289,SPY200925C341,13.37,+.27,5,65.02%,34.98%,66.65%,0.13,-0.13,0.33,5,"1,928",3.73,0.02,22.75%,9.51,13.19,13.29,,,25 SEP 20,341
1290,SPY200925C342,12.84,+.55,14,63.75%,36.25%,68.99%,0.13,-0.12,0.33,14,"1,441",3.8,0.02,21.91%,8.51,12.27,12.35,,,25 SEP 20,342
1291,SPY200925C343,11.56,+.35,1,61.97%,38.03%,72.30%,0.13,-0.13,0.34,1,"1,317",4.085,0.02,21.68%,7.51,11.55,11.64,,,25 SEP 20,343
1292,SPY200925C344,11.06,+.32,21,60.22%,39.78%,75.54%,0.13,-0.13,0.34,21,"3,254",4.335,0.02,21.29%,6.51,10.81,10.88,,,25 SEP 20,344
1293,SPY200925C345,10.26,+.42,78,58.48%,41.52%,78.73%,0.12,-0.13,0.35,78,"1,192",4.535,0.02,20.71%,5.51,10.01,10.08,,,25 SEP 20,345
1294,SPY200925C346,9.6,+.37,31,56.55%,43.45%,82.28%,0.12,-0.13,0.35,31,"2,381",4.82,0.02,20.33%,4.51,9.3,9.36,,,25 SEP 20,346
1295,SPY200925C347,9.0,+1.00,213,54.42%,45.58%,86.20%,0.12,-0.13,0.36,213,"2,410",5.24,0.02,20.28%,3.51,8.72,8.78,,,25 SEP 20,347
1296,SPY200925C348,8.15,-.17,132,52.35%,47.65%,89.97%,0.11,-0.13,0.36,132,"2,101",5.565,0.02,19.90%,2.51,8.05,8.1,,,25 SEP 20,348
1297,SPY200925C349,7.53,-.10,105,50.19%,49.81%,93.88%,0.11,-0.12,0.36,105,"1,711",5.915,0.02,19.53%,1.51,7.4,7.45,,,25 SEP 20,349
1298,SPY200925C350,7.0,+.58,628,47.96%,52.04%,97.88%,0.11,-0.12,0.36,628,"4,993",6.19,0.02,18.90%,0.51,6.68,6.72,,,25 SEP 20,350
1299,SPY200925C351,6.39,+.58,287,45.62%,54.38%,97.48%,0.1,-0.12,0.36,287,869,6.12,0.02,18.61%,0.0,6.1,6.14,,,25 SEP 20,351
1300,SPY200925C352,5.55,+.40,62,43.31%,56.69%,92.37%,0.1,-0.12,0.36,62,"1,233",5.66,0.02,18.57%,0.0,5.64,5.68,,,25 SEP 20,352
1301,SPY200925C353,5.19,+.54,71,40.87%,59.13%,87.06%,0.09,-0.12,0.36,71,958,5.09,0.02,18.17%,0.0,5.07,5.11,,,25 SEP 20,353
1302,SPY200925C354,4.76,-.03,13,38.48%,61.52%,81.86%,0.09,-0.11,0.35,13,961,4.63,0.02,18.00%,0.0,4.61,4.65,,,25 SEP 20,354
1303,SPY200925C355,4.09,+.20,398,35.93%,64.07%,76.33%,0.08,-0.11,0.35,398,"2,476",4.1,0.02,17.55%,0.0,4.08,4.12,,,25 SEP 20,355
1304,SPY200925C356,3.82,-.08,43,33.65%,66.35%,71.39%,0.08,-0.11,0.34,43,386,3.745,0.02,17.54%,0.0,3.72,3.77,,,25 SEP 20,356
1305,SPY200925C357,3.47,+.07,49,31.19%,68.81%,66.07%,0.07,-0.1,0.33,49,860,3.32,0.02,17.24%,0.0,3.3,3.34,,,25 SEP 20,357
1306,SPY200925C358,3.07,+.33,2,28.85%,71.15%,61.02%,0.07,-0.1,0.32,2,838,2.96,0.02,17.06%,0.0,2.94,2.98,,,25 SEP 20,358
1307,SPY200925C359,2.76,+.06,33,26.67%,73.33%,56.35%,0.06,-0.1,0.31,33,718,2.66,0.02,17.00%,0.0,2.64,2.68,,,25 SEP 20,359
1308,SPY200925C360,2.4,-.10,68,24.47%,75.53%,51.62%,0.06,-0.09,0.3,68,938,2.355,0.02,16.84%,0.0,2.33,2.38,,,25 SEP 20,360
1309,SPY200925C361,2.19,+.19,25,22.38%,77.62%,47.15%,0.05,-0.09,0.28,25,"1,794",2.085,0.02,16.72%,0.0,2.07,2.1,,,25 SEP 20,361
1310,SPY200925C362,1.94,+.15,284,20.41%,79.59%,42.95%,0.05,-0.08,0.27,284,"1,443",1.845,0.02,16.62%,0.0,1.83,1.86,,,25 SEP 20,362
1311,SPY200925C363,1.72,+.17,74,18.45%,81.55%,38.78%,0.05,-0.08,0.25,74,616,1.61,0.02,16.47%,0.0,1.6,1.62,,,25 SEP 20,363
1312,SPY200925C364,1.49,+.25,"2,760",16.80%,83.20%,35.27%,0.04,-0.07,0.24,"2,760",277,1.435,0.02,16.48%,0.0,1.42,1.45,,,25 SEP 20,364
1313,SPY200925C365,1.36,+.07,"1,003",15.17%,84.83%,31.80%,0.04,-0.07,0.23,"1,003","1,340",1.26,0.02,16.41%,0.0,1.25,1.27,,,25 SEP 20,365
1314,SPY200925C366,1.04,0,0,13.55%,86.45%,28.37%,0.03,-0.06,0.21,0,852,1.09,0.02,16.29%,0.0,1.08,1.1,,,25 SEP 20,366
1315,SPY200925C367,1.06,+.02,12,12.20%,87.80%,25.51%,0.03,-0.06,0.2,12,231,0.96,0.01,16.28%,0.0,0.95,0.97,,,25 SEP 20,367
1316,SPY200925C368,0.84,0,0,10.92%,89.08%,22.82%,0.03,-0.05,0.18,0,211,0.84,0.01,16.26%,0.0,0.83,0.85,,,25 SEP 20,368
1317,SPY200925C369,0.78,+.04,3,9.84%,90.16%,20.54%,0.02,-0.05,0.17,3,128,0.745,0.01,16.31%,0.0,0.74,0.75,,,25 SEP 20,369
1318,SPY200925C370,0.65,+.05,"5,502",8.85%,91.15%,18.46%,0.02,-0.05,0.16,"5,502",542,0.66,0.01,16.37%,0.0,0.65,0.67,,,25 SEP 20,370
1319,SPY200925C371,0.6,+.04,5,7.92%,92.08%,16.49%,0.02,-0.04,0.14,5,243,0.58,0.01,16.39%,0.0,0.57,0.59,,,25 SEP 20,371
1320,SPY200925C372,0.51,-.01,2,7.07%,92.93%,14.72%,0.02,-0.04,0.13,2,11,0.51,0.01,16.43%,0.0,0.5,0.52,,,25 SEP 20,372
1321,SPY200925C373,0.41,0,0,6.33%,93.67%,13.16%,0.02,-0.04,0.12,0,10,0.45,0.01,16.48%,0.0,0.44,0.46,,,25 SEP 20,373
1322,SPY200925C374,0.39,0,0,5.64%,94.36%,11.72%,0.01,-0.03,0.11,0,16,0.395,0.01,16.53%,0.0,0.39,0.4,,,25 SEP 20,374
1323,SPY200925C375,0.37,-.02,11,5.05%,94.95%,10.49%,0.01,-0.03,0.1,11,714,0.35,0.01,16.61%,0.0,0.34,0.36,,,25 SEP 20,375
1324,SPY200925C376,0.33,+.03,"2,806",4.52%,95.48%,9.38%,0.01,-0.03,0.09,"2,806",1,0.31,0.01,16.69%,0.0,0.3,0.32,,,25 SEP 20,376
1325,SPY200925C377,0.3,<empty>,21,4.05%,95.95%,8.40%,0.01,-0.03,0.09,21,0,0.275,0.01,16.78%,0.0,0.27,0.28,,,25 SEP 20,377
1326,SPY200925C378,0.27,0,0,3.58%,96.42%,7.41%,0.01,-0.02,0.08,0,7,0.24,0.01,16.81%,0.0,0.23,0.25,,,25 SEP 20,378
1327,SPY200925C379,0.0,0,<empty>,3.22%,96.78%,6.67%,0.01,-0.02,0.07,<empty>,0,0.215,0.01,16.93%,0.0,0.21,0.22,,,25 SEP 20,379
1328,SPY200925C380,0.2,0,0,2.93%,97.07%,6.06%,0.01,-0.02,0.07,0,453,0.195,0.0,17.08%,0.0,0.19,0.2,,,25 SEP 20,380
1329,SPY200925C381,0.0,0,<empty>,2.64%,97.36%,5.46%,0.01,-0.02,0.06,<empty>,0,0.175,0.0,17.21%,0.0,0.17,0.18,,,25 SEP 20,381
1330,SPY200925C382,0.0,0,<empty>,2.36%,97.64%,4.87%,0.01,-0.02,0.06,<empty>,0,0.155,0.0,17.29%,0.0,0.15,0.16,,,25 SEP 20,382
1331,SPY200925C383,0.0,0,<empty>,2.13%,97.87%,4.40%,0.01,-0.02,0.05,<empty>,0,0.14,0.0,17.43%,0.0,0.13,0.15,,,25 SEP 20,383
1332,SPY200925C385,0.12,-.01,3,1.76%,98.24%,3.62%,0.0,-0.01,0.04,3,49,0.115,0.0,17.72%,0.0,0.11,0.12,,,25 SEP 20,385
1333,SPY200925C390,0.08,0,0,1.13%,98.87%,2.34%,0.0,-0.01,0.03,0,80,0.075,0.0,18.57%,0.0,0.07,0.08,,,25 SEP 20,390
1334,SPY200925C395,0.04,-.02,74,0.81%,99.19%,1.66%,0.0,-0.01,0.02,74,108,0.055,0.0,19.63%,0.0,0.05,0.06,,,25 SEP 20,395
1335,SPY200925C400,0.05,0,0,0.51%,99.49%,1.05%,0.0,-0.01,0.02,0,495,0.035,0.0,20.28%,0.0,0.03,0.04,,,25 SEP 20,400
1336,SPY200925C405,0.03,-.01,100,0.47%,99.53%,0.97%,0.0,-0.01,0.01,100,176,0.035,0.0,21.92%,0.0,0.03,0.04,,,25 SEP 20,405
1337,SPY200925C410,0.03,0,2,0.33%,99.67%,0.68%,0.0,0.0,0.01,2,62,0.025,0.0,22.72%,0.0,0.02,0.03,,,25 SEP 20,410
1338,SPY200925C415,0.03,0,0,0.31%,99.69%,0.64%,0.0,0.0,0.01,0,72,0.025,0.0,24.27%,0.0,0.02,0.03,,,25 SEP 20,415
1339,SPY200925C420,0.02,-.02,1,0.19%,99.81%,0.39%,0.0,0.0,0.01,1,73,0.015,0.0,24.50%,0.0,0.01,0.02,,,25 SEP 20,420
1340,SPY200928C175,0.0,0,<empty>,86.52%,13.48%,24.09%,0.02,-0.02,0.11,<empty>,0,0.02,0.0,183.90%,175.51,175.33,175.73,,,28 SEP 20,175
1341,SPY200928C180,0.0,0,<empty>,87.26%,12.74%,22.91%,0.02,-0.01,0.11,<empty>,0,0.01,0.0,173.75%,170.51,170.31,170.73,,,28 SEP 20,180
1342,SPY200928C185,0.0,0,<empty>,87.91%,12.09%,21.87%,0.02,-0.02,0.11,<empty>,0,0.02,0.0,164.34%,165.51,165.32,165.74,,,28 SEP 20,185
1343,SPY200928C190,0.0,0,<empty>,88.33%,11.67%,21.21%,0.02,-0.13,0.11,<empty>,0,0.13,0.0,156.34%,160.51,160.45,160.83,,,28 SEP 20,190
1344,SPY200928C195,0.0,0,<empty>,89.09%,10.91%,19.94%,0.02,-0.03,0.11,<empty>,0,0.03,0.0,146.89%,155.51,155.33,155.75,,,28 SEP 20,195
1345,SPY200928C200,0.0,0,<empty>,89.41%,10.59%,19.43%,0.02,-0.14,0.11,<empty>,0,0.14,0.0,139.77%,150.51,150.46,150.84,,,28 SEP 20,200
1346,SPY200928C205,0.0,0,<empty>,89.88%,10.12%,18.67%,0.02,-0.15,0.11,<empty>,0,0.155,0.0,132.20%,145.51,145.47,145.86,,,28 SEP 20,205
1347,SPY200928C210,0.0,0,<empty>,90.32%,9.68%,17.92%,0.02,-0.16,0.11,<empty>,0,0.16,0.0,124.90%,140.51,140.47,140.87,,,28 SEP 20,210
1348,SPY200928C215,0.0,0,<empty>,90.88%,9.12%,16.96%,0.02,-0.1,0.11,<empty>,0,0.095,0.0,117.29%,135.51,135.4,135.81,,,28 SEP 20,215
1349,SPY200928C220,0.0,0,<empty>,91.27%,8.73%,16.31%,0.02,-0.1,0.11,<empty>,0,0.1,0.0,110.65%,130.51,130.38,130.84,,,28 SEP 20,220
1350,SPY200928C225,0.0,0,<empty>,91.44%,8.56%,16.03%,0.02,-0.18,0.11,<empty>,0,0.185,0.0,105.07%,125.51,125.5,125.89,,,28 SEP 20,225
1351,SPY200928C230,0.0,0,<empty>,92.00%,8.00%,15.05%,0.02,-0.09,0.1,<empty>,0,0.09,0.0,98.07%,120.51,120.4,120.8,,,28 SEP 20,230
1352,SPY200928C235,0.0,0,<empty>,92.27%,7.73%,14.59%,0.02,-0.11,0.1,<empty>,0,0.11,0.0,92.41%,115.51,115.42,115.82,,,28 SEP 20,235
1353,SPY200928C240,0.0,0,<empty>,92.53%,7.47%,14.14%,0.02,-0.12,0.1,<empty>,0,0.12,0.0,86.91%,110.51,110.42,110.84,,,28 SEP 20,240
1354,SPY200928C245,0.0,0,<empty>,92.58%,7.42%,14.07%,0.03,-0.14,0.1,<empty>,0,0.195,0.0,82.28%,105.51,105.51,105.9,,,28 SEP 20,245
1355,SPY200928C250,0.0,0,<empty>,92.58%,7.42%,14.11%,0.03,-0.13,0.1,<empty>,0,0.275,0.0,77.92%,100.51,100.59,100.98,,,28 SEP 20,250
1356,SPY200928C255,0.0,0,<empty>,92.69%,7.31%,13.93%,0.03,-0.12,0.1,<empty>,0,0.3,0.0,73.25%,95.51,95.61,96.01,,,28 SEP 20,255
1357,SPY200928C260,0.0,0,<empty>,92.78%,7.22%,13.80%,0.04,-0.11,0.1,<empty>,0,0.32,0.0,68.73%,90.51,90.64,91.02,,,28 SEP 20,260
1358,SPY200928C265,0.0,0,<empty>,93.18%,6.82%,13.06%,0.03,-0.1,0.1,<empty>,0,0.24,0.0,63.38%,85.51,85.55,85.95,,,28 SEP 20,265
1359,SPY200928C270,0.0,0,<empty>,93.06%,6.94%,13.31%,0.04,-0.09,0.1,<empty>,0,0.3,0.0,59.63%,80.51,80.6,81.02,,,28 SEP 20,270
1360,SPY200928C275,0.0,0,<empty>,92.98%,7.02%,13.48%,0.04,-0.09,0.1,<empty>,0,0.335,0.0,55.79%,75.51,75.64,76.05,,,28 SEP 20,275
1361,SPY200928C280,0.0,0,<empty>,92.74%,7.26%,13.97%,0.05,-0.08,0.1,<empty>,0,0.395,0.0,52.37%,70.51,70.71,71.1,,,28 SEP 20,280
1362,SPY200928C285,0.0,0,<empty>,91.98%,8.02%,15.42%,0.06,-0.08,0.11,<empty>,0,0.555,0.0,50.01%,65.51,65.88,66.25,,,28 SEP 20,285
1363,SPY200928C290,0.0,0,<empty>,91.53%,8.47%,16.31%,0.07,-0.08,0.11,<empty>,0,0.62,0.0,46.84%,60.51,60.94,61.32,,,28 SEP 20,290
1364,SPY200928C295,0.0,0,<empty>,91.13%,8.87%,17.10%,0.08,-0.08,0.12,<empty>,0,0.65,0.0,43.46%,55.51,55.96,56.36,,,28 SEP 20,295
1365,SPY200928C300,51.09,0,0,90.29%,9.71%,18.72%,0.09,-0.08,0.13,0,9,0.75,0.0,40.71%,50.51,51.06,51.46,,,28 SEP 20,300
1366,SPY200928C305,0.0,0,<empty>,89.17%,10.83%,20.87%,0.1,-0.08,0.14,<empty>,0,0.88,0.0,38.16%,45.51,46.19,46.59,,,28 SEP 20,305
1367,SPY200928C310,40.6,+3.59,13,87.94%,12.06%,23.25%,0.11,-0.08,0.16,13,15,1.0,0.01,35.47%,40.51,41.32,41.7,,,28 SEP 20,310
1368,SPY200928C315,35.56,+5.02,1,85.74%,14.26%,27.45%,0.13,-0.09,0.18,1,1,1.29,0.01,33.64%,35.51,36.62,36.98,,,28 SEP 20,315
1369,SPY200928C320,31.61,+.73,40,83.52%,16.48%,31.70%,0.13,-0.09,0.21,40,6,1.535,0.01,31.27%,30.51,31.87,32.22,,,28 SEP 20,320
1370,SPY200928C325,24.66,+3.70,1,80.68%,19.32%,37.11%,0.14,-0.1,0.23,1,6,1.855,0.01,28.95%,25.51,27.24,27.49,,,28 SEP 20,325
1371,SPY200928C330,22.92,+.34,1,76.87%,23.13%,44.35%,0.15,-0.11,0.27,1,6,2.325,0.01,26.86%,20.51,22.75,22.92,,,28 SEP 20,330
1372,SPY200928C333,19.21,+1.39,3,74.16%,25.84%,49.46%,0.15,-0.11,0.29,3,7,2.655,0.01,25.54%,17.51,20.08,20.25,,,28 SEP 20,333
1373,SPY200928C334,19.14,0,0,73.16%,26.84%,51.35%,0.15,-0.11,0.3,0,1,2.78,0.01,25.10%,16.51,19.21,19.37,,,28 SEP 20,334
1374,SPY200928C335,17.9,0,0,72.29%,27.71%,52.99%,0.15,-0.11,0.3,0,12,2.85,0.01,24.46%,15.51,18.28,18.44,,,28 SEP 20,335
1375,SPY200928C336,17.02,0,0,71.22%,28.78%,55.00%,0.15,-0.11,0.31,0,6,2.975,0.01,23.98%,14.51,17.4,17.57,,,28 SEP 20,336
1376,SPY200928C337,15.99,+.15,10,70.05%,29.95%,57.19%,0.15,-0.11,0.32,10,1,3.12,0.02,23.54%,13.51,16.55,16.71,,,28 SEP 20,337
1377,SPY200928C338,14.83,+1.38,1,68.79%,31.21%,59.54%,0.15,-0.11,0.33,1,2,3.285,0.02,23.13%,12.51,15.72,15.87,,,28 SEP 20,338
1378,SPY200928C339,9.2,+.49,1,67.49%,32.51%,61.98%,0.15,-0.11,0.33,1,6,3.455,0.02,22.71%,11.51,14.89,15.04,,,28 SEP 20,339
